SaleID,price
200122,683.3521454269558
200123,2206.364718369493
200124,53632.49886159746
200125,795.6929659786233
200126,3483.9838753691665
200127,15468.506843827054
200128,1624.6387893250421
200129,5714.347132224082
200130,3663.1324230663226
200131,3159.7433948079465
200132,1200.7264992769292
200133,2824.5082180792992
200134,1231.4923790076155
200135,3010.913692826031
200136,3831.440790104164
200137,1294.6075722867868
200138,10050.961938390465
200139,6474.950653606231
200140,2512.8264002849874
200141,1500.7323952839251
200142,5436.973895617867
200143,9013.150427123532
200144,1365.1956530315451
200145,6115.852348408019
200146,2550.431700397276
200147,4518.051091007703
200148,2441.1884445065
200149,249.44379344532788
200150,10903.38741738267
200151,5307.9698737531935
200152,571.0774120877747
200153,461.3346267710457
200154,7525.712145638955
200155,3123.743778363457
200156,16389.653846373927
200157,8947.736436022264
200158,10496.165820050333
200159,16101.575777373224
200160,6649.212841468574
200161,7296.155726146902
200162,6446.882575118732
200163,686.6555072103287
200164,16453.316432408963
200165,15022.59814672606
200166,24823.185898329706
200167,3598.7619832832997
200168,39094.39873514129
200169,770.191033748814
200170,2517.655843971445
200171,8486.110683840205
200172,2067.28851384862
200173,34604.531457483055
200174,1274.1068801581287
200175,2179.5819950221676
200176,7920.444800092036
200177,5796.83837185439
200178,5110.27762453287
200179,3852.0348488394657
200180,930.0868047489073
200181,19446.497202131497
200182,4432.222198759755
200183,1579.013127705532
200184,2003.085850154454
200185,4624.317072686132
200186,3041.0915789618502
200187,7227.183787894626
200188,10236.86402831451
200189,12700.017595987683
200190,4036.4361056361977
200191,3153.9434715138595
200192,1107.821857578177
200193,4008.4366211928327
200194,7611.178963927852
200195,2547.382321975382
200196,893.5629715828006
200197,23368.020586974053
200198,1303.0249434013595
200199,4153.332801914161
200200,694.0526648187961
200201,7498.34149897216
200202,2095.4321725415502
200203,1750.8646542347833
200204,8249.848662345861
200205,5263.983824541301
200206,901.7998542041657
200207,5653.780896103522
200208,5458.827929876294
200209,1185.3588174923552
200210,14049.508612106996
200211,5408.998265689437
200212,7350.550121914204
200213,8612.36233705964
200214,20598.1912534168
200215,7338.549259594956
200216,3057.93703571726
200217,1146.4879866671242
200218,10337.33860861234
200219,1187.067410938721
200220,2272.548957480034
200221,7514.288563580981
200222,2377.1731182328167
200223,849.6125623515022
200224,13469.558553215407
200225,3474.631242182598
200226,1194.7660828066405
200227,8614.701315853265
200228,201.69601392103814
200229,6859.591166087046
200230,7967.759304350514
200231,4646.3887150988985
200232,1033.2427566103918
200233,7340.000306057133
200234,440.700889619326
200235,8435.836017531574
200236,12655.410993402107
200237,4573.654845028028
200238,7380.695358945942
200239,9320.68431270535
200240,24901.437954357865
200241,10898.195888365406
200242,4000.5582646595117
200243,2883.3697204296914
200244,6370.106006814358
200245,4469.002914989219
200246,4543.510957772258
200247,1496.340978429478
200248,300.38115773375205
200249,10179.061258840411
200250,34032.20863737411
200251,10347.201714120025
200252,794.9117498718365
200253,7474.965959008203
200254,10833.726298293117
200255,7724.401865099749
200256,2644.541085889512
200257,8932.865946456344
200258,3487.81475750234
200259,7772.413648683007
200260,1686.5130807525493
200261,4551.813619274644
200262,2619.256242066932
200263,8896.387334508818
200264,6725.245693946411
200265,5547.805291583247
200266,1323.4096793381163
200267,13299.841770638046
200268,8338.678861234652
200269,3457.888260167856
200270,9318.563418370119
200271,2945.120029020922
200272,4650.245413248191
200273,16576.739318386717
200274,487.60535216859284
200275,14522.266061546086
200276,1798.989515528547
200277,3113.0587630567097
200278,1993.5870665666457
200279,8368.437645658487
200280,2520.934718381867
200281,725.6410710051578
200282,13972.065663258807
200283,6286.9947826009975
200284,437.5289615994575
200285,5814.267817085056
200286,2449.7400321978735
200287,12103.714349140067
200288,12461.776423495725
200289,3250.5058785759647
200290,7425.010956067521
200291,10153.215774714656
200292,2986.006753986262
200293,8701.092863517752
200294,6430.330828535467
200295,1535.483327861069
200296,2830.3144815654186
200297,7761.682048875893
200298,1329.6025171848469
200299,4458.912845261643
200300,5008.363796296314
200301,5258.492571575489
200302,1678.0160707531331
200303,7167.6046150504835
200304,2528.0143343861305
200305,3865.4637447776818
200306,1677.014833873584
200307,14844.970369468641
200308,1536.1022284202413
200309,1217.098789795978
200310,978.029100170274
200311,1210.621786663394
200312,10800.309292596075
200313,1758.5277628337103
200314,5399.146421539201
200315,1178.8089920344887
200316,38694.41639719348
200317,2651.2123608694587
200318,487.21734939525084
200319,10023.569329867254
200320,3545.674111576909
200321,30521.889680250373
200322,18846.407557149738
200323,1471.5983748352737
200324,24670.86796078059
200325,5531.3346513677825
200326,2340.8496806429253
200327,21657.95833847705
200328,917.7238517392293
200329,7932.595651029003
200330,1966.3466438566388
200331,1467.9291667523262
200332,11863.28017005572
200333,1148.8898760164875
200334,472.9436461076632
200335,1430.4258129779682
200336,1502.828271518371
200337,1092.6178441287261
200338,1894.349901695181
200339,13222.786783105214
200340,29464.385411413823
200341,3022.7692497543194
200342,5800.173208787459
200343,1903.111727158975
200344,4949.444476592262
200345,6937.61941438479
200346,1191.9767960301679
200347,11601.087589645935
200348,9901.621385530578
200349,769.3491656651486
200350,11467.429317142669
200351,2456.2597113836136
200352,676.8546338848603
200353,1361.2397605632043
200354,3708.9892969631696
200355,781.3481554207433
200356,4406.791910988744
200357,1595.4038519825517
200358,2987.8045195104023
200359,8315.324458567196
200360,15727.185829624197
200361,1732.3897587691526
200362,2237.208867805436
200363,1644.5756484245703
200364,6560.800528741438
200365,8999.46143784355
200366,1005.927658689787
200367,6947.095848335339
200368,6681.196140954661
200369,5545.722988960573
200370,987.0614443097063
200371,10879.523186072845
200372,1382.6852879097037
200373,1142.9027842445735
200374,933.4354675652862
200375,1215.2077801867883
200376,2533.6764264245594
200377,1934.495773900481
200378,1401.6190121866016
200379,1654.8589553957934
200380,821.3248268429385
200381,3531.3468459485484
200382,33314.951997480355
200383,1985.947983606713
200384,2576.9604835069104
200385,903.4923735518328
200386,1245.5100031300367
200387,3981.207821446452
200388,7608.277292045236
200389,7491.3652982253225
200390,336.07344911688097
200391,3779.459278311015
200392,1216.37498032961
200393,2788.306467942536
200394,3846.656260420335
200395,165.24405852205194
200396,3103.7624641694447
200397,1107.0960588338285
200398,2224.5564343398974
200399,747.3555709676589
200400,2058.6361306154117
200401,5169.390595057481
200402,1567.8683693528592
200403,3259.218227453912
200404,647.6057628788786
200405,652.1356561786743
200406,2405.19758266034
200407,1485.6775120695647
200408,7073.580371415944
200409,13431.068786348344
200410,9330.184614578891
200411,1482.38228442002
200412,19545.819808649096
200413,11276.449000316668
200414,4585.578956586647
200415,9008.133534818526
200416,8130.697049278347
200417,1861.679304699529
200418,1131.673952216504
200419,18563.35682902039
200420,18452.311624445487
200421,1485.7925816324146
200422,1431.9564576175899
200423,1132.9609516949342
200424,51548.49512036728
200425,8590.14330870002
200426,3787.646433170353
200427,18330.2688319912
200428,1635.360611499566
200429,5180.208747269425
200430,3360.48737991074
200431,2587.4132842808194
200432,4285.90758750727
200433,16306.643690898505
200434,619.712476002124
200435,5378.712735939052
200436,10341.246067987771
200437,784.2181398958546
200438,222.64888387297665
200439,1231.2565591917032
200440,1366.346507718805
200441,1017.4989884998238
200442,1395.1611305835381
200443,6151.912501338696
200444,1344.1134599792645
200445,2971.9646693048508
200446,3987.5011064859536
200447,6919.591620046262
200448,13817.74515119967
200449,1099.0908665904765
200450,3045.089404647366
200451,1131.6694116470844
200452,2816.479403881315
200453,3432.691810307635
200454,1856.8479484310847
200455,8853.956829749612
200456,1231.4492471951176
200457,1182.6839804398405
200458,608.5251860156638
200459,4727.365327274018
200460,3170.736319970212
200461,3795.884619322369
200462,6583.381886912874
200463,8562.766911418566
200464,1400.0572275323595
200465,8675.331673305584
200466,2176.0995411567
200467,2815.606030075984
200468,2325.9973116191627
200469,268.63537856262917
200470,9438.950630534771
200471,419.0143198220254
200472,8142.740713429728
200473,50505.623550925564
200474,1594.5191444010952
200475,3747.365752202133
200476,12881.267287906037
200477,5178.393551727051
200478,5152.294413994925
200479,1229.0255189319826
200480,6190.128784379578
200481,1710.8260140168713
200482,1273.5355146338525
200483,2683.3422379088825
200484,2157.1586913041397
200485,5004.045807347962
200486,5151.3165436229965
200487,9465.317252496072
200488,1092.5002061071123
200489,5737.27244350382
200490,8421.160555918865
200491,8644.599874587602
200492,18971.713701545552
200493,117.03196255221837
200494,2600.2344719110724
200495,5739.332147911251
200496,407.22499786694254
200497,444.79956991751357
200498,16974.05435329704
200499,692.6515864311637
200500,5789.875761709021
200501,3971.2147988255474
200502,1903.1441224862892
200503,646.4877062648561
200504,2694.564701370263
200505,6092.705310519816
200506,168.59514177127542
200507,3506.0011666860264
200508,2290.1904632751216
200509,1480.331313630893
200510,8162.585991340289
200511,9734.959225964283
200512,25700.58236112605
200513,14651.972582090402
200514,12322.474379880532
200515,643.297858578145
200516,22020.35387936409
200517,8766.045418741072
200518,2401.7318899936745
200519,14788.449099777543
200520,1692.0833281293571
200521,23829.994456021755
200522,152.83653878335207
200523,4177.151422486249
200524,8882.966271982166
200525,457.90893642747415
200526,256.9750775019396
200527,5827.51400098818
200528,3432.1971919880743
200529,696.734062381404
200530,7559.96296771197
200531,15539.595859023368
200532,1722.390081158479
200533,19779.829473169324
200534,1215.7633405371207
200535,333.30283203660065
200536,1060.3504612435163
200537,919.8630178424553
200538,4266.952848637522
200539,6722.8436989057245
200540,2577.0667149349947
200541,2533.3613660598894
200542,2649.2606808851824
200543,4698.902507013873
200544,531.4147458253813
200545,3566.656309084943
200546,7170.22118624438
200547,4363.5372429897925
200548,3868.111158212496
200549,14008.383908134127
200550,12332.644986490499
200551,403.26977096434916
200552,11924.355503985991
200553,208.58027009249133
200554,11777.343496642932
200555,2703.2405110588425
200556,4016.193220902511
200557,12518.542816054578
200558,6192.615790303735
200559,1368.715875291703
200560,2589.9256663318247
200561,4324.106468465383
200562,19979.551737690184
200563,5630.938526057306
200564,9566.105828337095
200565,26203.633779297248
200566,8886.454935425681
200567,2116.180671973935
200568,8195.192848337963
200569,253.01953266700014
200570,1895.5074335682482
200571,3905.675982436125
200572,11063.271274237606
200573,16857.543506080525
200574,924.7743622009624
200575,1256.6713485291016
200576,892.0072835401825
200577,796.9753474909882
200578,21233.052176308312
200579,238.7761608836318
200580,5636.347816630483
200581,1588.6621284896764
200582,6411.268204765285
200583,1011.536210767958
200584,17586.129305121503
200585,8151.779090385795
200586,4781.065945765773
200587,1493.9255792321708
200588,3959.4665386430497
200589,2446.1744713500884
200590,199.9142891482972
200591,9799.36924757969
200592,3948.8499381039865
200593,10185.754505762496
200594,8730.915558200166
200595,641.2965533077488
200596,4549.5376646151835
200597,23509.134825810816
200598,11722.282696937093
200599,3839.210309429317
200600,6919.546982644551
200601,8748.229759904767
200602,9998.708485740695
200603,27654.064122754593
200604,10854.487463147187
200605,1423.5208948262164
200606,4055.7913509595014
200607,7530.5879862729
200608,8856.456335437135
200609,791.2013595373137
200610,7551.91443782798
200611,13103.526725073747
200612,9487.901598716537
200613,958.3999566281094
200614,615.085724841516
200615,918.9114630171819
200616,2695.1542431838097
200617,2045.781754099636
200618,4090.809527655769
200619,284.3978592600265
200620,2373.454592083508
200621,10621.107210760118
200622,4793.941095489667
200623,18837.455181011464
200624,1163.8078615914476
200625,959.2467094204061
200626,2503.2628300598026
200627,7017.276289764162
200628,6715.561798766774
200629,7517.700721098157
200630,2180.213373432768
200631,12841.525275221478
200632,1481.1050217616041
200633,4508.722548270825
200634,2027.9978239588643
200635,4881.769318598172
200636,17807.068959059623
200637,16919.37889174821
200638,1526.4197171386513
200639,1806.3199616985446
200640,1256.49707289148
200641,2573.7498292734736
200642,952.179711774573
200643,6641.813837616508
200644,22123.766289825253
200645,2724.0223112194108
200646,7146.082364856831
200647,9568.947418457192
200648,95.9002366744505
200649,6253.696963425533
200650,5820.726199580578
200651,5622.185111714067
200652,539.4486109928116
200653,6386.52415146962
200654,2910.8954896809373
200655,13866.685832331004
200656,1598.9592796821935
200657,4973.590003989862
200658,8057.440093926714
200659,3343.114606748142
200660,6438.044462662612
200661,9113.670924990092
200662,2113.5907462913106
200663,1569.0826071865486
200664,1843.565446266919
200665,5555.931610427531
200666,1772.4569774118722
200667,12214.983145180635
200668,20980.92943736989
200669,1373.0536214109575
200670,8299.672121708489
200671,1273.7216198835572
200672,1434.4892518621145
200673,13807.937339081123
200674,5216.371101281327
200675,6067.492122755528
200676,5408.823146081135
200677,9321.78907982017
200678,2075.971334101465
200679,1956.6971127601985
200680,6712.978875135247
200681,3016.338808964279
200682,2951.731803323438
200683,-5.266951092243837
200684,348.80092469697524
200685,1127.4893179351259
200686,3037.360716653543
200687,3158.7015889526465
200688,806.5868828654368
200689,11108.157277812734
200690,1700.56625934716
200691,3230.790887764031
200692,3478.834308269407
200693,6705.616392672412
200694,265.6860831832952
200695,342.99490838896156
200696,6479.533533616914
200697,3715.0011744349977
200698,28885.629174862104
200699,574.2305987558606
200700,1749.1451659049496
200701,6763.3956927609215
200702,779.6875025242239
200703,7280.661790453065
200704,651.3692011661128
200705,1158.4852365600564
200706,4015.982824617775
200707,1905.075721050669
200708,730.5794073095908
200709,2320.503373227909
200710,576.2247277612698
200711,5471.653615620364
200712,11994.091023463523
200713,10786.934068899003
200714,1937.1243344628301
200715,33126.792645500376
200716,1572.7210086817008
200717,1437.5339974004783
200718,5565.05177162944
200719,3819.8964360836576
200720,2735.1879909523827
200721,1876.7193243872575
200722,2434.8098254806782
200723,3990.718651661219
200724,839.8336118617929
200725,3321.8823133965125
200726,303.577948294504
200727,280.9922159739522
200728,3729.7521595208304
200729,4210.131328248761
200730,1713.8270890034864
200731,4832.371005299896
200732,867.7623285866894
200733,6444.541972329897
200734,2300.2468721537075
200735,934.5185769220427
200736,15313.069560652475
200737,8610.349111615327
200738,1758.519686272351
200739,456.18162426571575
200740,6300.887969674389
200741,2525.0763319281255
200742,7389.868411494158
200743,7184.125946052967
200744,2517.18908617562
200745,4165.926547758976
200746,1156.5437711890668
200747,1259.790668686028
200748,37588.6936273171
200749,769.944138908172
200750,12684.359099342233
200751,6043.986503411029
200752,2917.9159798190203
200753,4690.890936358441
200754,2624.3268454765685
200755,3003.2899060270956
200756,4759.004371893324
200757,3416.4401776013947
200758,1936.261081451551
200759,984.7577705225159
200760,17109.777481608377
200761,4574.209932892534
200762,2998.8855251020354
200763,2606.470477556324
200764,773.1055792648724
200765,14019.731461945683
200766,1235.6994889615883
200767,1050.3455755998646
200768,1130.0141786814113
200769,14432.697004288082
200770,317.14779519154536
200771,4723.300403925981
200772,2195.899625606583
200773,4909.174209866208
200774,13422.322426466933
200775,2671.4358036360754
200776,2714.5067479034233
200777,3773.6659360059275
200778,1945.5290523866017
200779,3728.099955906767
200780,832.7953103165883
200781,5008.821944976053
200782,621.6176413117528
200783,41452.198620632524
200784,1268.838539797026
200785,1646.065395500918
200786,5095.5445540415385
200787,3645.771128375638
200788,9610.378165649836
200789,797.3516694071519
200790,3102.399736922722
200791,4905.600720945222
200792,3156.427060159812
200793,5599.367013565508
200794,24951.412506920362
200795,3768.529548047978
200796,202.50264606026383
200797,4627.0818175458135
200798,4875.894098467014
200799,20939.13936065659
200800,1918.4049695061049
200801,424.94278462663675
200802,181.9582460077924
200803,2558.0752853496156
200804,3815.9708232755784
200805,8661.686337678868
200806,5464.426073254213
200807,512.903986332
200808,3119.4629497187625
200809,1974.4342888663843
200810,2876.3408439744685
200811,892.4496245164206
200812,4335.348727617713
200813,21694.54159071771
200814,1161.1452252314325
200815,1449.470107483364
200816,11466.470445996252
200817,1242.4008632038867
200818,6656.075810472669
200819,5739.435767855861
200820,785.9882202170577
200821,5016.999611515175
200822,7194.197225569751
200823,3688.128395402558
200824,701.0909713259219
200825,13195.604064523417
200826,2842.18434073919
200827,3133.28751467891
200828,11310.593757701026
200829,12324.49606452871
200830,7356.237133107021
200831,4230.165344044253
200832,5926.0945247425025
200833,1249.1929287964747
200834,1790.681029475757
200835,1982.153311727433
200836,2056.434674046669
200837,3629.0627011193737
200838,1447.326102083614
200839,5318.770140423942
200840,3732.632314327116
200841,6741.256669889284
200842,3305.8870506387866
200843,3870.7933525909784
200844,7726.458684379422
200845,626.5009363419218
200846,5563.039021114705
200847,3289.320052081929
200848,873.4929206191086
200849,13616.342466994547
200850,967.342941588113
200851,9118.073476054204
200852,1381.7517516040477
200853,6649.182321267046
200854,13779.95296352454
200855,3883.5275852138748
200856,3656.6919344334883
200857,953.3211842411633
200858,18356.428834462065
200859,2173.504198551803
200860,7470.408475961526
200861,1720.935303374969
200862,13348.477706675727
200863,2798.3012746992986
200864,919.7342070997975
200865,27812.251359199552
200866,7435.860871808281
200867,4597.885877591734
200868,2593.547016870384
200869,910.3027307170705
200870,12646.217546135056
200871,2174.001030737236
200872,10676.6460215144
200873,729.5723174053621
200874,1884.090815923064
200875,3331.807176178667
200876,5210.654220382286
200877,3091.63327080978
200878,8689.757314546729
200879,547.203858228295
200880,278.7074469286926
200881,400.6478927735284
200882,8031.3973451324255
200883,7411.755284236166
200884,1393.3575375089806
200885,2262.9630904498144
200886,7163.463707056961
200887,1362.878915990504
200888,1220.5408236597414
200889,2764.421321324577
200890,1472.8252161115265
200891,879.6911226294899
200892,7303.516961109768
200893,1442.5871166383083
200894,850.0997405215
200895,6214.5068911477
200896,4481.940505699662
200897,1897.8049217896278
200898,13788.278320005418
200899,4260.393568485854
200900,7510.943371519071
200901,3995.578809370755
200902,17483.852551117423
200903,342.65278977940426
200904,1303.7706676448897
200905,2002.4738585504583
200906,10173.488969207065
200907,1204.590489373475
200908,630.2100804381016
200909,216.81790640776015
200910,1860.7143134489925
200911,874.229031821745
200912,3959.7155486209467
200913,5591.520207233485
200914,4946.877228249353
200915,3496.3744854772303
200916,1542.5244153181789
200917,14731.44171719512
200918,828.2564194958825
200919,3874.3224151574286
200920,1160.2534322101405
200921,5510.08849476245
200922,652.4845908645689
200923,14741.038426723091
200924,1283.5731488572715
200925,8470.587574973119
200926,564.224677069421
200927,310.834028711539
200928,4966.479268390489
200929,858.7688399179035
200930,13422.74918964093
200931,2160.261688508822
200932,941.4789490113778
200933,18323.62021471528
200934,6687.963513522987
200935,2275.413357364402
200936,8824.613687758943
200937,29662.10094237596
200938,13137.706202758527
200939,4159.425848452538
200940,2693.44817440323
200941,436.5877228829861
200942,801.9533412707121
200943,1835.4792794299437
200944,18605.49850623944
200945,1678.081792502744
200946,1295.139783749456
200947,829.2469928178527
200948,6966.083848950159
200949,17265.450272001042
200950,5264.6091925127275
200951,7558.269969634044
200952,12316.63078550519
200953,2108.6494303077734
200954,1342.2518288238507
200955,19002.432086520435
200956,4704.574315555674
200957,2683.9678705849483
200958,1334.38530429688
200959,994.978518093535
200960,3720.1913151654653
200961,5587.031368141221
200962,8590.129001221245
200963,1026.5550043673666
200964,2390.6607005512124
200965,5651.406531073482
200966,3062.1653490953167
200967,4383.214322651064
200968,4091.852124363778
200969,3419.4144547298447
200970,13259.301808699729
200971,1352.3614356802977
200972,4275.7466633697
200973,10772.971163196074
200974,16592.874118116415
200975,3602.750310992712
200976,30586.889129161238
200977,12464.480957906508
200978,2253.2569427829194
200979,636.7468644197806
200980,10437.267706050756
200981,2041.2386750695664
200982,5751.665504715929
200983,1005.8358940028974
200984,630.6940247625699
200985,25564.30296729983
200986,13904.960056938122
200987,1086.527995533464
200988,338.13002892795004
200989,1209.9225896936432
200990,627.2352132758349
200991,1298.0539793436465
200992,3375.4677785789963
200993,441.6342260624841
200994,2825.613635249758
200995,1538.7913544828846
200996,7094.829258656275
200997,45.85707014693118
200998,1434.719863423211
200999,8981.257539154914
201000,5156.12933073776
201001,8549.530744850807
201002,18269.291506507056
201003,15684.26455083257
201004,371.90377939352936
201005,694.2558063689908
201006,5260.809837705419
201007,1479.8604475978373
201008,6599.870325625618
201009,5063.3932311540975
201010,7636.595902110741
201011,12388.957358562322
201012,4016.0998752121777
201013,11164.798741891474
201014,2412.0420568737177
201015,5921.290738068154
201016,1489.0173739523384
201017,3064.4243840276476
201018,2548.065642058601
201019,12583.846581770264
201020,7264.246983750638
201021,1833.743766587953
201022,6984.683580832791
201023,31248.310684349173
201024,6215.346110478971
201025,2563.9071332487683
201026,5081.176796721984
201027,3672.6378589675014
201028,3739.36434077333
201029,1559.2367686536618
201030,6419.958719136386
201031,15480.524496411623
201032,952.735858770932
201033,9553.879505695513
201034,185.5879491832132
201035,4544.659028748241
201036,1217.6925800720894
201037,1811.0549026184294
201038,1347.8065022817077
201039,4297.60312566084
201040,1435.427401588429
201041,346.66325037310526
201042,3277.718060125886
201043,924.7178805703484
201044,6740.30849655351
201045,3999.85258602264
201046,2182.4938665016602
201047,793.0534648941925
201048,7964.6199412664155
201049,651.3346579635779
201050,6043.421972244846
201051,1331.079544670764
201052,4270.029442804729
201053,859.818420835537
201054,2943.606265455489
201055,3995.189829334617
201056,2676.1497813659207
201057,1930.8993122032057
201058,8583.935911013526
201059,9392.296831505451
201060,665.8430088332733
201061,10836.143220495389
201062,2980.135676513216
201063,23729.15371579973
201064,1817.6416116154637
201065,1713.632664400233
201066,1064.0545193824396
201067,16081.303556342002
201068,13015.332344063812
201069,2812.8675644183604
201070,25082.062557045552
201071,547.6696925075622
201072,2355.5417761562194
201073,2408.297715653207
201074,22965.315422071675
201075,3808.042795072198
201076,1777.0394040200313
201077,6925.190478998131
201078,2194.948393099852
201079,10261.347844635158
201080,3073.649175449923
201081,18123.282441159106
201082,5229.595656872496
201083,987.5959156896527
201084,866.3586331654426
201085,1391.1405487540394
201086,10132.495221902725
201087,1890.038246773653
201088,6365.340961708847
201089,6799.9378586772
201090,7633.944586578449
201091,498.8449488831804
201092,7102.259452665168
201093,1838.201166538283
201094,5112.195990185788
201095,2125.437686812969
201096,3249.921780542967
201097,390.7175579508229
201098,5315.595980987913
201099,477.45044479797076
201100,2043.9297564302472
201101,8115.065127725733
201102,2896.9683568333085
201103,3956.6741555805183
201104,2834.809930680962
201105,5856.205890378838
201106,716.673033391111
201107,1095.492988389763
201108,1902.4255235379849
201109,6990.32575868803
201110,3008.299309880248
201111,4084.0708227807563
201112,10261.159698334395
201113,6909.691468962632
201114,3986.584515768373
201115,22582.52556618911
201116,793.4028225477693
201117,957.1514522764173
201118,1391.5321596454237
201119,4961.673962926992
201120,3167.550765464311
201121,2573.2346779839386
201122,8189.589429457022
201123,6536.959090298738
201124,12722.867357860505
201125,1336.9821153119747
201126,337.35296945096115
201127,11371.818171419001
201128,6928.825988096358
201129,19617.811064464335
201130,3413.1595786308244
201131,2890.973124520952
201132,4696.46838094833
201133,2297.6195778577667
201134,6991.878898452736
201135,2400.0999617560647
201136,5676.623136391222
201137,613.5077206555283
201138,756.1987485992856
201139,5438.224907925978
201140,12538.027275797034
201141,566.2837496029247
201142,1809.8379310255855
201143,8501.316927556423
201144,2037.146848135948
201145,7071.555217536905
201146,3082.558945108527
201147,3418.093285321219
201148,2287.0886992464048
201149,845.5342827181632
201150,3518.606375412538
201151,10401.173232413523
201152,1408.5815167676583
201153,2022.199556206143
201154,6573.9121465977
201155,4200.876515284813
201156,1217.5318829326368
201157,928.0439462575998
201158,1469.4058007829235
201159,1546.586572132208
201160,664.9729288263059
201161,3050.936503955134
201162,704.702611381068
201163,7985.417817568961
201164,1915.0143909723843
201165,1237.846789030355
201166,3051.620060067662
201167,814.6477911575446
201168,830.8331283094724
201169,1850.2721752084635
201170,12450.202569013658
201171,7115.362853776763
201172,13146.746641674588
201173,15156.51895520141
201174,425.3676184652994
201175,1511.5303396291124
201176,1929.8406011869306
201177,1829.0297652123913
201178,3508.7393826616662
201179,1065.062028770335
201180,2085.504693659985
201181,14005.531079484339
201182,651.607264341952
201183,3263.733749080854
201184,2231.0437605958623
201185,3538.276004393915
201186,888.3646172656805
201187,13375.265862626838
201188,3793.6348637915767
201189,32570.955110398798
201190,2197.4195232551165
201191,10388.757132276769
201192,3606.096128183513
201193,1046.977689647455
201194,418.349015044594
201195,3967.7144689613233
201196,6782.695646456526
201197,7188.447957808366
201198,4725.4988780079675
201199,779.4258765993914
201200,5072.400713962411
201201,144.38251704830296
201202,20262.80068066191
201203,1314.040939319459
201204,2584.6551733800525
201205,1858.5799585092068
201206,2747.303373706619
201207,3827.6520611556316
201208,10311.343756675826
201209,550.3745617683164
201210,6119.131623902809
201211,214.57623799904536
201212,21125.55118318143
201213,7377.006518157426
201214,22923.997293688913
201215,1404.9509684917336
201216,1533.559036528627
201217,-100.76923791968426
201218,1962.8845899497153
201219,640.2190763974343
201220,3255.302580864131
201221,3140.4245650854823
201222,3605.0972005329713
201223,10127.43187145154
201224,14783.264198190056
201225,4456.1751320125895
201226,1504.1879447614099
201227,3170.7604952107495
201228,2030.637181856939
201229,13840.712569122104
201230,2534.6457879697923
201231,5181.875987770611
201232,18677.0512582843
201233,4713.950325961578
201234,27697.749196170545
201235,21500.811570468715
201236,3502.2777267693996
201237,14493.943745797249
201238,1301.358083916448
201239,10572.000089276109
201240,1178.4346614712858
201241,7608.191637338365
201242,1446.8992271095863
